basis_kind,seed,dictionary_seed,query,family,model_query_id,method,query_signature,query_description,reference_rate,select_rate,uses_concept,auroc,average_precision,top_decile_rate,top_decile_lift
sklearn_sdl,20260521,0,6,concept_class_error,cifar10/sklearn_sdl/m20260521/d0/6,output_active,"[[{""concept"": 1, ""kind"": ""concept"", ""threshold"": 0.0, ""values"": []}, {""concept"": -1, ""kind"": ""label_in"", ""threshold"": 0.0, ""values"": [5]}, {""concept"": -1, ""kind"": ""error"", ""threshold"": 0.0, ""values"": []}]]",(image concept: brightness_high AND label in {dog} AND model error),0.0061,0.005875,True,0.7458983258070241,0.012191495368097714,0.013333333333333334,2.3529411764705883
sklearn_sdl,20260521,0,6,concept_class_error,cifar10/sklearn_sdl/m20260521/d0/6,per_query_rf,"[[{""concept"": 1, ""kind"": ""concept"", ""threshold"": 0.0, ""values"": []}, {""concept"": -1, ""kind"": ""label_in"", ""threshold"": 0.0, ""values"": [5]}, {""concept"": -1, ""kind"": ""error"", ""threshold"": 0.0, ""values"": []}]]",(image concept: brightness_high AND label in {dog} AND model error),0.0061,0.005875,True,0.9723728579598114,0.6797190224206978,0.051666666666666666,9.117647058823529
sklearn_sdl,20260521,0,7,concept_class_error,cifar10/sklearn_sdl/m20260521/d0/7,internal,"[[{""concept"": 5, ""kind"": ""concept"", ""threshold"": 0.0, ""values"": []}, {""concept"": -1, ""kind"": ""label_in"", ""threshold"": 0.0, ""values"": [3]}, {""concept"": -1, ""kind"": ""error"", ""threshold"": 0.0, ""values"": []}]]",(image concept: top_heavy AND label in {cat} AND model error),0.0048,0.004875,True,0.8472702928870293,0.056462614288969724,0.018333333333333333,4.4
sklearn_sdl,20260521,0,7,concept_class_error,cifar10/sklearn_sdl/m20260521/d0/7,output_comp,"[[{""concept"": 5, ""kind"": ""concept"", ""threshold"": 0.0, ""values"": []}, {""concept"": -1, ""kind"": ""label_in"", ""threshold"": 0.0, ""values"": [3]}, {""concept"": -1, ""kind"": ""error"", ""threshold"": 0.0, ""values"": []}]]",(image concept: top_heavy AND label in {cat} AND model error),0.0048,0.004875,True,0.7618276150627614,0.011850688602092017,0.011666666666666667,2.8000000000000003
sklearn_sdl,20260521,0,7,concept_class_error,cifar10/sklearn_sdl/m20260521/d0/7,input_concept_comp,"[[{""concept"": 5, ""kind"": ""concept"", ""threshold"": 0.0, ""values"": []}, {""concept"": -1, ""kind"": ""label_in"", ""threshold"": 0.0, ""values"": [3]}, {""concept"": -1, ""kind"": ""error"", ""threshold"": 0.0, ""values"": []}]]",(image concept: top_heavy AND label in {cat} AND model error),0.0048,0.004875,True,0.9105740585774058,0.033373674725060795,0.02666666666666667,6.4
sklearn_sdl,20260521,0,7,concept_class_error,cifar10/sklearn_sdl/m20260521/d0/7,embedding_comp,"[[{""concept"": 5, ""kind"": ""concept"", ""threshold"": 0.0, ""values"": []}, {""concept"": -1, ""kind"": ""label_in"", ""threshold"": 0.0, ""values"": [3]}, {""concept"": -1, ""kind"": ""error"", ""threshold"": 0.0, ""values"": []}]]",(image concept: top_heavy AND label in {cat} AND model error),0.0048,0.004875,True,0.9646995815899582,0.2992806942244714,0.035,8.4
sklearn_sdl,20260521,0,7,concept_class_error,cifar10/sklearn_sdl/m20260521/d0/7,pca_comp,"[[{""concept"": 5, ""kind"": ""concept"", ""threshold"": 0.0, ""values"": []}, {""concept"": -1, ""kind"": ""label_in"", ""threshold"": 0.0, ""values"": [3]}, {""concept"": -1, ""kind"": ""error"", ""threshold"": 0.0, ""values"": []}]]",(image concept: top_heavy AND label in {cat} AND model error),0.0048,0.004875,True,0.8823230125523014,0.02637318327281621,0.023333333333333334,5.6000000000000005
sklearn_sdl,20260521,0,7,concept_class_error,cifar10/sklearn_sdl/m20260521/d0/7,random_comp,"[[{""concept"": 5, ""kind"": ""concept"", ""threshold"": 0.0, ""values"": []}, {""concept"": -1, ""kind"": ""label_in"", ""threshold"": 0.0, ""values"": [3]}, {""concept"": -1, ""kind"": ""error"", ""threshold"": 0.0, ""values"": []}]]",(image concept: top_heavy AND label in {cat} AND model error),0.0048,0.004875,True,0.7296669456066947,0.015629004661174447,0.011666666666666667,2.8000000000000003
sklearn_sdl,20260521,0,7,concept_class_error,cifar10/sklearn_sdl/m20260521/d0/7,output_active,"[[{""concept"": 5, ""kind"": ""concept"", ""threshold"": 0.0, ""values"": []}, {""concept"": -1, ""kind"": ""label_in"", ""threshold"": 0.0, ""values"": [3]}, {""concept"": -1, ""kind"": ""error"", ""threshold"": 0.0, ""values"": []}]]",(image concept: top_heavy AND label in {cat} AND model error),0.0048,0.004875,True,0.6870292887029289,0.008622731160640622,0.01,2.4
sklearn_sdl,20260521,0,7,concept_class_error,cifar10/sklearn_sdl/m20260521/d0/7,per_query_rf,"[[{""concept"": 5, ""kind"": ""concept"", ""threshold"": 0.0, ""values"": []}, {""concept"": -1, ""kind"": ""label_in"", ""threshold"": 0.0, ""values"": [3]}, {""concept"": -1, ""kind"": ""error"", ""threshold"": 0.0, ""values"": []}]]",(image concept: top_heavy AND label in {cat} AND model error),0.0048,0.004875,True,0.9611146443514642,0.7381386360914515,0.03833333333333333,9.2
sklearn_sdl,20260521,0,8,class_confusion,cifar10/sklearn_sdl/m20260521/d0/8,internal,"[[{""concept"": -1, ""kind"": ""label_in"", ""threshold"": 0.0, ""values"": [5]}, {""concept"": -1, ""kind"": ""pred_in"", ""threshold"": 0.0, ""values"": [0]}]]",(label in {dog} AND prediction in {airplane}),0.0014,0.001375,False,0.8410171895861149,0.1478667621875875,0.005,3.75
sklearn_sdl,20260521,0,8,class_confusion,cifar10/sklearn_sdl/m20260521/d0/8,output_comp,"[[{""concept"": -1, ""kind"": ""label_in"", ""threshold"": 0.0, ""values"": [5]}, {""concept"": -1, ""kind"": ""pred_in"", ""threshold"": 0.0, ""values"": [0]}]]",(label in {dog} AND prediction in {airplane}),0.0014,0.001375,False,0.9733603137516688,0.24209759478082535,0.011666666666666667,8.75
sklearn_sdl,20260521,0,8,class_confusion,cifar10/sklearn_sdl/m20260521/d0/8,input_concept_comp,"[[{""concept"": -1, ""kind"": ""label_in"", ""threshold"": 0.0, ""values"": [5]}, {""concept"": -1, ""kind"": ""pred_in"", ""threshold"": 0.0, ""values"": [0]}]]",(label in {dog} AND prediction in {airplane}),0.0014,0.001375,False,0.7406959279038718,0.003545629275718171,0.0033333333333333335,2.5000000000000004
sklearn_sdl,20260521,0,8,class_confusion,cifar10/sklearn_sdl/m20260521/d0/8,embedding_comp,"[[{""concept"": -1, ""kind"": ""label_in"", ""threshold"": 0.0, ""values"": [5]}, {""concept"": -1, ""kind"": ""pred_in"", ""threshold"": 0.0, ""values"": [0]}]]",(label in {dog} AND prediction in {airplane}),0.0014,0.001375,False,0.9980390520694259,0.692025987224158,0.013333333333333334,10.000000000000002
sklearn_sdl,20260521,0,8,class_confusion,cifar10/sklearn_sdl/m20260521/d0/8,pca_comp,"[[{""concept"": -1, ""kind"": ""label_in"", ""threshold"": 0.0, ""values"": [5]}, {""concept"": -1, ""kind"": ""pred_in"", ""threshold"": 0.0, ""values"": [0]}]]",(label in {dog} AND prediction in {airplane}),0.0014,0.001375,False,0.9886932576769025,0.3354390700372031,0.013333333333333334,10.000000000000002
sklearn_sdl,20260521,0,8,class_confusion,cifar10/sklearn_sdl/m20260521/d0/8,random_comp,"[[{""concept"": -1, ""kind"": ""label_in"", ""threshold"": 0.0, ""values"": [5]}, {""concept"": -1, ""kind"": ""pred_in"", ""threshold"": 0.0, ""values"": [0]}]]",(label in {dog} AND prediction in {airplane}),0.0014,0.001375,False,0.8159838117489987,0.007799783342213036,0.005,3.75
sklearn_sdl,20260521,0,8,class_confusion,cifar10/sklearn_sdl/m20260521/d0/8,output_active,"[[{""concept"": -1, ""kind"": ""label_in"", ""threshold"": 0.0, ""values"": [5]}, {""concept"": -1, ""kind"": ""pred_in"", ""threshold"": 0.0, ""values"": [0]}]]",(label in {dog} AND prediction in {airplane}),0.0014,0.001375,False,0.9044142189586114,0.007839141035020411,0.008333333333333333,6.25
sklearn_sdl,20260521,0,8,class_confusion,cifar10/sklearn_sdl/m20260521/d0/8,per_query_rf,"[[{""concept"": -1, ""kind"": ""label_in"", ""threshold"": 0.0, ""values"": [5]}, {""concept"": -1, ""kind"": ""pred_in"", ""threshold"": 0.0, ""values"": [0]}]]",(label in {dog} AND prediction in {airplane}),0.0014,0.001375,False,0.8900200267022695,0.7507430830039525,0.01,7.5
sklearn_sdl,20260521,0,9,concept_class_error,cifar10/sklearn_sdl/m20260521/d0/9,internal,"[[{""concept"": 8, ""kind"": ""concept"", ""threshold"": 0.0, ""values"": []}, {""concept"": -1, ""kind"": ""label_in"", ""threshold"": 0.0, ""values"": [8]}, {""concept"": -1, ""kind"": ""error"", ""threshold"": 0.0, ""values"": []}]]",(image concept: right_heavy AND label in {ship} AND model error),0.0053,0.0045,True,0.790623369848722,0.015555136283293018,0.015,2.5
sklearn_sdl,20260521,0,9,concept_class_error,cifar10/sklearn_sdl/m20260521/d0/9,output_comp,"[[{""concept"": 8, ""kind"": ""concept"", ""threshold"": 0.0, ""values"": []}, {""concept"": -1, ""kind"": ""label_in"", ""threshold"": 0.0, ""values"": [8]}, {""concept"": -1, ""kind"": ""error"", ""threshold"": 0.0, ""values"": []}]]",(image concept: right_heavy AND label in {ship} AND model error),0.0053,0.0045,True,0.8250661375661376,0.016551423326330687,0.008333333333333333,1.3888888888888888
sklearn_sdl,20260521,0,9,concept_class_error,cifar10/sklearn_sdl/m20260521/d0/9,input_concept_comp,"[[{""concept"": 8, ""kind"": ""concept"", ""threshold"": 0.0, ""values"": []}, {""concept"": -1, ""kind"": ""label_in"", ""threshold"": 0.0, ""values"": [8]}, {""concept"": -1, ""kind"": ""error"", ""threshold"": 0.0, ""values"": []}]]",(image concept: right_heavy AND label in {ship} AND model error),0.0053,0.0045,True,0.9153951486697965,0.054037184300265204,0.03833333333333333,6.388888888888888
sklearn_sdl,20260521,0,9,concept_class_error,cifar10/sklearn_sdl/m20260521/d0/9,embedding_comp,"[[{""concept"": 8, ""kind"": ""concept"", ""threshold"": 0.0, ""values"": []}, {""concept"": -1, ""kind"": ""label_in"", ""threshold"": 0.0, ""values"": [8]}, {""concept"": -1, ""kind"": ""error"", ""threshold"": 0.0, ""values"": []}]]",(image concept: right_heavy AND label in {ship} AND model error),0.0053,0.0045,True,0.943117035546613,0.11681363920677636,0.04666666666666667,7.777777777777778
sklearn_sdl,20260521,0,9,concept_class_error,cifar10/sklearn_sdl/m20260521/d0/9,pca_comp,"[[{""concept"": 8, ""kind"": ""concept"", ""threshold"": 0.0, ""values"": []}, {""concept"": -1, ""kind"": ""label_in"", ""threshold"": 0.0, ""values"": [8]}, {""concept"": -1, ""kind"": ""error"", ""threshold"": 0.0, ""values"": []}]]",(image concept: right_heavy AND label in {ship} AND model error),0.0053,0.0045,True,0.8818885535434832,0.027009529528276746,0.02666666666666667,4.444444444444445
sklearn_sdl,20260521,0,9,concept_class_error,cifar10/sklearn_sdl/m20260521/d0/9,random_comp,"[[{""concept"": 8, ""kind"": ""concept"", ""threshold"": 0.0, ""values"": []}, {""concept"": -1, ""kind"": ""label_in"", ""threshold"": 0.0, ""values"": [8]}, {""concept"": -1, ""kind"": ""error"", ""threshold"": 0.0, ""values"": []}]]",(image concept: right_heavy AND label in {ship} AND model error),0.0053,0.0045,True,0.7101171845890155,0.013058320658897477,0.016666666666666666,2.7777777777777777
sklearn_sdl,20260521,0,9,concept_class_error,cifar10/sklearn_sdl/m20260521/d0/9,output_active,"[[{""concept"": 8, ""kind"": ""concept"", ""threshold"": 0.0, ""values"": []}, {""concept"": -1, ""kind"": ""label_in"", ""threshold"": 0.0, ""values"": [8]}, {""concept"": -1, ""kind"": ""error"", ""threshold"": 0.0, ""values"": []}]]",(image concept: right_heavy AND label in {ship} AND model error),0.0053,0.0045,True,0.6842164095685223,0.012168167913024119,0.011666666666666667,1.9444444444444444
sklearn_sdl,20260521,0,9,concept_class_error,cifar10/sklearn_sdl/m20260521/d0/9,per_query_rf,"[[{""concept"": 8, ""kind"": ""concept"", ""threshold"": 0.0, ""values"": []}, {""concept"": -1, ""kind"": ""label_in"", ""threshold"": 0.0, ""values"": [8]}, {""concept"": -1, ""kind"": ""error"", ""threshold"": 0.0, ""values"": []}]]",(image concept: right_heavy AND label in {ship} AND model error),0.0053,0.0045,True,0.9468058350100605,0.6496670016873898,0.05333333333333334,8.88888888888889
sklearn_sdl,20260521,0,10,concept_class_error,cifar10/sklearn_sdl/m20260521/d0/10,internal,"[[{""concept"": 1, ""kind"": ""concept"", ""threshold"": 0.0, ""values"": []}, {""concept"": -1, ""kind"": ""label_in"", ""threshold"": 0.0, ""values"": [3]}, {""concept"": -1, ""kind"": ""error"", ""threshold"": 0.0, ""values"": []}]]",(image concept: brightness_high AND label in {cat} AND model error),0.0086,0.009875,True,0.8302876077948909,0.06918958059877839,0.04,4.137931034482759
sklearn_sdl,20260521,0,10,concept_class_error,cifar10/sklearn_sdl/m20260521/d0/10,output_comp,"[[{""concept"": 1, ""kind"": ""concept"", ""threshold"": 0.0, ""values"": []}, {""concept"": -1, ""kind"": ""label_in"", ""threshold"": 0.0, ""values"": [3]}, {""concept"": -1, ""kind"": ""error"", ""threshold"": 0.0, ""values"": []}]]",(image concept: brightness_high AND label in {cat} AND model error),0.0086,0.009875,True,0.7791786116366253,0.02390771481680043,0.028333333333333332,2.9310344827586206
sklearn_sdl,20260521,0,10,concept_class_error,cifar10/sklearn_sdl/m20260521/d0/10,input_concept_comp,"[[{""concept"": 1, ""kind"": ""concept"", ""threshold"": 0.0, ""values"": []}, {""concept"": -1, ""kind"": ""label_in"", ""threshold"": 0.0, ""values"": [3]}, {""concept"": -1, ""kind"": ""error"", ""threshold"": 0.0, ""values"": []}]]",(image concept: brightness_high AND label in {cat} AND model error),0.0086,0.009875,True,0.9279065448763333,0.06871617345449865,0.07,7.241379310344828
sklearn_sdl,20260521,0,10,concept_class_error,cifar10/sklearn_sdl/m20260521/d0/10,embedding_comp,"[[{""concept"": 1, ""kind"": ""concept"", ""threshold"": 0.0, ""values"": []}, {""concept"": -1, ""kind"": ""label_in"", ""threshold"": 0.0, ""values"": [3]}, {""concept"": -1, ""kind"": ""error"", ""threshold"": 0.0, ""values"": []}]]",(image concept: brightness_high AND label in {cat} AND model error),0.0086,0.009875,True,0.9531012430506389,0.2755771587123717,0.07833333333333334,8.10344827586207
sklearn_sdl,20260521,0,10,concept_class_error,cifar10/sklearn_sdl/m20260521/d0/10,pca_comp,"[[{""concept"": 1, ""kind"": ""concept"", ""threshold"": 0.0, ""values"": []}, {""concept"": -1, ""kind"": ""label_in"", ""threshold"": 0.0, ""values"": [3]}, {""concept"": -1, ""kind"": ""error"", ""threshold"": 0.0, ""values"": []}]]",(image concept: brightness_high AND label in {cat} AND model error),0.0086,0.009875,True,0.8806073654522453,0.04772805674485243,0.05,5.172413793103448
sklearn_sdl,20260521,0,10,concept_class_error,cifar10/sklearn_sdl/m20260521/d0/10,random_comp,"[[{""concept"": 1, ""kind"": ""concept"", ""threshold"": 0.0, ""values"": []}, {""concept"": -1, ""kind"": ""label_in"", ""threshold"": 0.0, ""values"": [3]}, {""concept"": -1, ""kind"": ""error"", ""threshold"": 0.0, ""values"": []}]]",(image concept: brightness_high AND label in {cat} AND model error),0.0086,0.009875,True,0.7574252254552629,0.05855471896539409,0.035,3.620689655172414
sklearn_sdl,20260521,0,10,concept_class_error,cifar10/sklearn_sdl/m20260521/d0/10,output_active,"[[{""concept"": 1, ""kind"": ""concept"", ""threshold"": 0.0, ""values"": []}, {""concept"": -1, ""kind"": ""label_in"", ""threshold"": 0.0, ""values"": [3]}, {""concept"": -1, ""kind"": ""error"", ""threshold"": 0.0, ""values"": []}]]",(image concept: brightness_high AND label in {cat} AND model error),0.0086,0.009875,True,0.722086491254541,0.020115383687187606,0.025,2.586206896551724
sklearn_sdl,20260521,0,10,concept_class_error,cifar10/sklearn_sdl/m20260521/d0/10,per_query_rf,"[[{""concept"": 1, ""kind"": ""concept"", ""threshold"": 0.0, ""values"": []}, {""concept"": -1, ""kind"": ""label_in"", ""threshold"": 0.0, ""values"": [3]}, {""concept"": -1, ""kind"": ""error"", ""threshold"": 0.0, ""values"": []}]]",(image concept: brightness_high AND label in {cat} AND model error),0.0086,0.009875,True,0.9716236841188964,0.7544593033631698,0.09,9.310344827586206
sklearn_sdl,20260521,0,11,confidence_error,cifar10/sklearn_sdl/m20260521/d0/11,internal,"[[{""concept"": -1, ""kind"": ""label_in"", ""threshold"": 0.0, ""values"": [4]}, {""concept"": -1, ""kind"": ""confidence_gt"", ""threshold"": 0.7, ""values"": []}, {""concept"": -1, ""kind"": ""error"", ""threshold"": 0.0, ""values"": []}]]",(label in {deer} AND confidence > 0.70 AND model error),0.0084,0.00775,False,0.8796242204729009,0.08901691072200484,0.05,6.521739130434783
sklearn_sdl,20260521,0,11,confidence_error,cifar10/sklearn_sdl/m20260521/d0/11,output_comp,"[[{""concept"": -1, ""kind"": ""label_in"", ""threshold"": 0.0, ""values"": [4]}, {""concept"": -1, ""kind"": ""confidence_gt"", ""threshold"": 0.7, ""values"": []}, {""concept"": -1, ""kind"": ""error"", ""threshold"": 0.0, ""values"": []}]]",(label in {deer} AND confidence > 0.70 AND model error),0.0084,0.00775,False,0.9502380569876296,0.11576828582024858,0.06666666666666667,8.695652173913043
sklearn_sdl,20260521,0,11,confidence_error,cifar10/sklearn_sdl/m20260521/d0/11,input_concept_comp,"[[{""concept"": -1, ""kind"": ""label_in"", ""threshold"": 0.0, ""values"": [4]}, {""concept"": -1, ""kind"": ""confidence_gt"", ""threshold"": 0.7, ""values"": []}, {""concept"": -1, ""kind"": ""error"", ""threshold"": 0.0, ""values"": []}]]",(label in {deer} AND confidence > 0.70 AND model error),0.0084,0.00775,False,0.7064487155145975,0.018347672781647253,0.013333333333333334,1.7391304347826089
sklearn_sdl,20260521,0,11,confidence_error,cifar10/sklearn_sdl/m20260521/d0/11,embedding_comp,"[[{""concept"": -1, ""kind"": ""label_in"", ""threshold"": 0.0, ""values"": [4]}, {""concept"": -1, ""kind"": ""confidence_gt"", ""threshold"": 0.7, ""values"": []}, {""concept"": -1, ""kind"": ""error"", ""threshold"": 0.0, ""values"": []}]]",(label in {deer} AND confidence > 0.70 AND model error),0.0084,0.00775,False,0.9508514553606636,0.3301750024687732,0.06166666666666667,8.043478260869566
sklearn_sdl,20260521,0,11,confidence_error,cifar10/sklearn_sdl/m20260521/d0/11,pca_comp,"[[{""concept"": -1, ""kind"": ""label_in"", ""threshold"": 0.0, ""values"": [4]}, {""concept"": -1, ""kind"": ""confidence_gt"", ""threshold"": 0.7, ""values"": []}, {""concept"": -1, ""kind"": ""error"", ""threshold"": 0.0, ""values"": []}]]",(label in {deer} AND confidence > 0.70 AND model error),0.0084,0.00775,False,0.8869083261526778,0.09662990859377728,0.043333333333333335,5.6521739130434785
sklearn_sdl,20260521,0,11,confidence_error,cifar10/sklearn_sdl/m20260521/d0/11,random_comp,"[[{""concept"": -1, ""kind"": ""label_in"", ""threshold"": 0.0, ""values"": [4]}, {""concept"": -1, ""kind"": ""confidence_gt"", ""threshold"": 0.7, ""values"": []}, {""concept"": -1, ""kind"": ""error"", ""threshold"": 0.0, ""values"": []}]]",(label in {deer} AND confidence > 0.70 AND model error),0.0084,0.00775,False,0.8659359436841875,0.059014079297907265,0.04,5.217391304347826
sklearn_sdl,20260521,0,11,confidence_error,cifar10/sklearn_sdl/m20260521/d0/11,output_active,"[[{""concept"": -1, ""kind"": ""label_in"", ""threshold"": 0.0, ""values"": [4]}, {""concept"": -1, ""kind"": ""confidence_gt"", ""threshold"": 0.7, ""values"": []}, {""concept"": -1, ""kind"": ""error"", ""threshold"": 0.0, ""values"": []}]]",(label in {deer} AND confidence > 0.70 AND model error),0.0084,0.00775,False,0.866198828701202,0.03380143320175308,0.035,4.565217391304349
sklearn_sdl,20260521,0,11,confidence_error,cifar10/sklearn_sdl/m20260521/d0/11,per_query_rf,"[[{""concept"": -1, ""kind"": ""label_in"", ""threshold"": 0.0, ""values"": [4]}, {""concept"": -1, ""kind"": ""confidence_gt"", ""threshold"": 0.7, ""values"": []}, {""concept"": -1, ""kind"": ""error"", ""threshold"": 0.0, ""values"": []}]]",(label in {deer} AND confidence > 0.70 AND model error),0.0084,0.00775,False,0.9870364825984722,0.7802762480948627,0.07333333333333333,9.565217391304348
saelens_sae,20260521,0,0,concept_class_error,cifar10/saelens_sae/m20260521/d0/0,internal,"[[{""concept"": 2, ""kind"": ""concept"", ""threshold"": 0.0, ""values"": []}, {""concept"": -1, ""kind"": ""label_in"", ""threshold"": 0.0, ""values"": [6]}, {""concept"": -1, ""kind"": ""error"", ""threshold"": 0.0, ""values"": []}]]",(image concept: edge_high AND label in {frog} AND model error),0.0094,0.0095,True,0.8892401793647842,0.05877077835382479,0.058333333333333334,6.140350877192983
saelens_sae,20260521,0,0,concept_class_error,cifar10/saelens_sae/m20260521/d0/0,output_comp,"[[{""concept"": 2, ""kind"": ""concept"", ""threshold"": 0.0, ""values"": []}, {""concept"": -1, ""kind"": ""label_in"", ""threshold"": 0.0, ""values"": [6]}, {""concept"": -1, ""kind"": ""error"", ""threshold"": 0.0, ""values"": []}]]",(image concept: edge_high AND label in {frog} AND model error),0.0094,0.0095,True,0.8583030013195533,0.07868673230762631,0.056666666666666664,5.964912280701754
saelens_sae,20260521,0,0,concept_class_error,cifar10/saelens_sae/m20260521/d0/0,input_concept_comp,"[[{""concept"": 2, ""kind"": ""concept"", ""threshold"": 0.0, ""values"": []}, {""concept"": -1, ""kind"": ""label_in"", ""threshold"": 0.0, ""values"": [6]}, {""concept"": -1, ""kind"": ""error"", ""threshold"": 0.0, ""values"": []}]]",(image concept: edge_high AND label in {frog} AND model error),0.0094,0.0095,True,0.8988312949629669,0.050729570247658624,0.05333333333333334,5.614035087719299
saelens_sae,20260521,0,0,concept_class_error,cifar10/saelens_sae/m20260521/d0/0,embedding_comp,"[[{""concept"": 2, ""kind"": ""concept"", ""threshold"": 0.0, ""values"": []}, {""concept"": -1, ""kind"": ""label_in"", ""threshold"": 0.0, ""values"": [6]}, {""concept"": -1, ""kind"": ""error"", ""threshold"": 0.0, ""values"": []}]]",(image concept: edge_high AND label in {frog} AND model error),0.0094,0.0095,True,0.9620340604160578,0.3239346749598421,0.08,8.421052631578947
saelens_sae,20260521,0,0,concept_class_error,cifar10/saelens_sae/m20260521/d0/0,pca_comp,"[[{""concept"": 2, ""kind"": ""concept"", ""threshold"": 0.0, ""values"": []}, {""concept"": -1, ""kind"": ""label_in"", ""threshold"": 0.0, ""values"": [6]}, {""concept"": -1, ""kind"": ""error"", ""threshold"": 0.0, ""values"": []}]]",(image concept: edge_high AND label in {frog} AND model error),0.0094,0.0095,True,0.9342762087787195,0.09351680871765276,0.07333333333333333,7.719298245614035
saelens_sae,20260521,0,0,concept_class_error,cifar10/saelens_sae/m20260521/d0/0,random_comp,"[[{""concept"": 2, ""kind"": ""concept"", ""threshold"": 0.0, ""values"": []}, {""concept"": -1, ""kind"": ""label_in"", ""threshold"": 0.0, ""values"": [6]}, {""concept"": -1, ""kind"": ""error"", ""threshold"": 0.0, ""values"": []}]]",(image concept: edge_high AND label in {frog} AND model error),0.0094,0.0095,True,0.8002898884431338,0.040179745961349406,0.02666666666666667,2.8070175438596494
saelens_sae,20260521,0,0,concept_class_error,cifar10/saelens_sae/m20260521/d0/0,output_active,"[[{""concept"": 2, ""kind"": ""concept"", ""threshold"": 0.0, ""values"": []}, {""concept"": -1, ""kind"": ""label_in"", ""threshold"": 0.0, ""values"": [6]}, {""concept"": -1, ""kind"": ""error"", ""threshold"": 0.0, ""values"": []}]]",(image concept: edge_high AND label in {frog} AND model error),0.0094,0.0095,True,0.7518147547903917,0.03050680401089349,0.021666666666666667,2.280701754385965
saelens_sae,20260521,0,0,concept_class_error,cifar10/saelens_sae/m20260521/d0/0,per_query_rf,"[[{""concept"": 2, ""kind"": ""concept"", ""threshold"": 0.0, ""values"": []}, {""concept"": -1, ""kind"": ""label_in"", ""threshold"": 0.0, ""values"": [6]}, {""concept"": -1, ""kind"": ""error"", ""threshold"": 0.0, ""values"": []}]]",(image concept: edge_high AND label in {frog} AND model error),0.0094,0.0095,True,0.994016253826557,0.8127845133241587,0.09333333333333334,9.824561403508772
saelens_sae,20260521,0,1,output_fp,cifar10/saelens_sae/m20260521/d0/1,internal,"[[{""concept"": -1, ""kind"": ""pred_in"", ""threshold"": 0.0, ""values"": [1]}, {""concept"": -1, ""kind"": ""label_not_in"", ""threshold"": 0.0, ""values"": [1]}, {""concept"": -1, ""kind"": ""confidence_gt"", ""threshold"": 0.7, ""values"": []}]]",(prediction in {automobile} AND label not in {automobile} AND confidence > 0.70),0.006,0.005625,False,0.94950065860376,0.10600309228750532,0.04833333333333333,8.285714285714285
saelens_sae,20260521,0,1,output_fp,cifar10/saelens_sae/m20260521/d0/1,output_comp,"[[{""concept"": -1, ""kind"": ""pred_in"", ""threshold"": 0.0, ""values"": [1]}, {""concept"": -1, ""kind"": ""label_not_in"", ""threshold"": 0.0, ""values"": [1]}, {""concept"": -1, ""kind"": ""confidence_gt"", ""threshold"": 0.7, ""values"": []}]]",(prediction in {automobile} AND label not in {automobile} AND confidence > 0.70),0.006,0.005625,False,0.9835468806131001,0.4010626438551997,0.058333333333333334,10.0
saelens_sae,20260521,0,1,output_fp,cifar10/saelens_sae/m20260521/d0/1,input_concept_comp,"[[{""concept"": -1, ""kind"": ""pred_in"", ""threshold"": 0.0, ""values"": [1]}, {""concept"": -1, ""kind"": ""label_not_in"", ""threshold"": 0.0, ""values"": [1]}, {""concept"": -1, ""kind"": ""confidence_gt"", ""threshold"": 0.7, ""values"": []}]]",(prediction in {automobile} AND label not in {automobile} AND confidence > 0.70),0.006,0.005625,False,0.7829194108490001,0.027673597391984692,0.021666666666666667,3.7142857142857144
saelens_sae,20260521,0,1,output_fp,cifar10/saelens_sae/m20260521/d0/1,embedding_comp,"[[{""concept"": -1, ""kind"": ""pred_in"", ""threshold"": 0.0, ""values"": [1]}, {""concept"": -1, ""kind"": ""label_not_in"", ""threshold"": 0.0, ""values"": [1]}, {""concept"": -1, ""kind"": ""confidence_gt"", ""threshold"": 0.7, ""values"": []}]]",(prediction in {automobile} AND label not in {automobile} AND confidence > 0.70),0.006,0.005625,False,0.9818512752963716,0.5635919496218206,0.05333333333333334,9.142857142857142
saelens_sae,20260521,0,1,output_fp,cifar10/saelens_sae/m20260521/d0/1,pca_comp,"[[{""concept"": -1, ""kind"": ""pred_in"", ""threshold"": 0.0, ""values"": [1]}, {""concept"": -1, ""kind"": ""label_not_in"", ""threshold"": 0.0, ""values"": [1]}, {""concept"": -1, ""kind"": ""confidence_gt"", ""threshold"": 0.7, ""values"": []}]]",(prediction in {automobile} AND label not in {automobile} AND confidence > 0.70),0.006,0.005625,False,0.9725925038917494,0.1631978261171941,0.058333333333333334,10.0
saelens_sae,20260521,0,1,output_fp,cifar10/saelens_sae/m20260521/d0/1,random_comp,"[[{""concept"": -1, ""kind"": ""pred_in"", ""threshold"": 0.0, ""values"": [1]}, {""concept"": -1, ""kind"": ""label_not_in"", ""threshold"": 0.0, ""values"": [1]}, {""concept"": -1, ""kind"": ""confidence_gt"", ""threshold"": 0.7, ""values"": []}]]",(prediction in {automobile} AND label not in {automobile} AND confidence > 0.70),0.006,0.005625,False,0.9062962519458747,0.09417927473034211,0.041666666666666664,7.142857142857142
