basis_kind,budget,method,model_queries,rmse,mc_rmse,rmse_ratio_vs_mc,rmse_ratio_ci_low,rmse_ratio_ci_high
saelens_sae,512,random_stratified,12,0.002623069770939533,0.0031591169339733782,0.8303174038070088,0.7104208195149194,1.0072499179772416
saelens_sae,512,random_comp,12,0.0028164811813698007,0.0031591169339733782,0.8915406552638659,0.617970967303286,1.2788331327611786
saelens_sae,512,mc,12,0.0031591169339733782,0.0031591169339733782,1.0,1.0,1.0
saelens_sae,512,embedding_comp,12,0.0033557504214866652,0.0031591169339733782,1.0622431811240274,0.47244189438092576,1.3635567565112132
saelens_sae,512,embedding_ase,12,0.003843761415035016,0.0031591169339733782,1.2167202086440423,0.8717206419158188,1.6692837973368848
saelens_sae,512,ase_output,12,0.008580777011401287,0.0031591169339733782,2.7161948072016497,0.7960800628940023,4.634670859809638
saelens_sae,1024,output_comp,12,0.0012687355647581346,0.002722297919987684,0.4660531661295449,0.30576520725995954,0.6804408470310686
saelens_sae,1024,per_query_rf,12,0.0014035579640862888,0.002722297919987684,0.5155783846364026,0.3188083982392101,0.7323015168224599
saelens_sae,1024,pca_comp,12,0.001580484719153294,0.002722297919987684,0.5805700792514452,0.45078267839666836,0.7156987587462177
saelens_sae,1024,input_concept_comp,12,0.0017214682104702088,0.002722297919987684,0.6323584931064404,0.39476644698010677,0.9589062238998207
saelens_sae,1024,output_active,12,0.0019362539545380768,0.002722297919987684,0.7112571847194581,0.47410529689022035,1.0076130492409454
saelens_sae,1024,ase_output,12,0.002059558878843949,0.002722297919987684,0.7565516116815263,0.6033325791741024,0.979304952720946
saelens_sae,1024,internal,12,0.0020865541448443644,0.002722297919987684,0.7664679642607978,0.5822084222424933,1.0263840184568969
saelens_sae,1024,random_comp,12,0.0023412766853537197,0.002722297919987684,0.8600369078503767,0.5703105537899316,1.2157457482003167
saelens_sae,1024,random_stratified,12,0.002556443607688679,0.002722297919987684,0.9390756202393326,0.579233350196864,1.3493166258210745
saelens_sae,1024,embedding_comp,12,0.0026064898154800832,0.002722297919987684,0.9574594302639277,0.5121283191228968,1.559217027840559
saelens_sae,1024,mc,12,0.002722297919987684,0.002722297919987684,1.0,1.0,1.0
saelens_sae,1024,embedding_ase,12,0.003031395844255427,0.002722297919987684,1.1135430189320137,0.7033807593198905,1.656243593260671
saelens_sae,2048,input_concept_comp,12,0.0010754255732906063,0.0014737677820549533,0.7297116861864648,0.5820770036510127,0.8812973712356416
saelens_sae,2048,per_query_rf,12,0.0011999803129521818,0.0014737677820549533,0.8142261810602108,0.6107478277680595,0.983249829305511
saelens_sae,2048,output_comp,12,0.0012902080865049264,0.0014737677820549533,0.8754486983735797,0.7127674562521901,1.0301344539228057
saelens_sae,2048,embedding_comp,12,0.0012931211032566883,0.0014737677820549533,0.8774252762220248,0.692257648306331,1.0805511143640916
saelens_sae,2048,random_comp,12,0.0012986093306519557,0.0014737677820549533,0.881149219343929,0.6332697801527167,1.1329106092747414
saelens_sae,2048,output_active,12,0.0013806260381995757,0.0014737677820549533,0.936800257822501,0.7116715967757994,1.1689902403904844
saelens_sae,2048,random_stratified,12,0.001418030270363593,0.0014737677820549533,0.9621802617956253,0.7359075044563722,1.1905335887913466
saelens_sae,2048,internal,12,0.0014304283496295656,0.0014737677820549533,0.9705927670877992,0.7043049857215355,1.2102339588278226
saelens_sae,2048,mc,12,0.0014737677820549533,0.0014737677820549533,1.0,1.0,1.0
saelens_sae,2048,pca_comp,12,0.0015130973846150828,0.0014737677820549533,1.0266864312268316,0.6447078645447606,1.4447036296156
saelens_sae,2048,embedding_ase,12,0.0017492299786280902,0.0014737677820549533,1.186910176709824,0.8854049154803506,1.5210737036036759
saelens_sae,2048,ase_output,12,0.001811676517863325,0.0014737677820549533,1.2292822111616577,0.8596821772837049,1.523160903813668
sklearn_sdl,64,output_comp,12,0.004406334333815441,0.00711265987908571,0.6195058401108094,0.3955846779604697,0.8478795921686321
sklearn_sdl,64,random_comp,12,0.005500151485181078,0.00711265987908571,0.7732903834406446,0.5262238910684289,0.9826702137677765
sklearn_sdl,64,embedding_comp,12,0.006094517508264222,0.00711265987908571,0.8568549054601549,0.32499225655977826,1.474479402103877
sklearn_sdl,64,internal,12,0.006485765035268813,0.00711265987908571,0.9118621086240553,0.6128208787627162,1.2001651113930505
